hour,price,index,index_adj_price,
2021-07-27 03:00,$525.97,8.57,"$4,510.12",
2021-07-27 02:00,$526.10,8.57,"$4,511.24",
2021-07-27 01:00,$524.99,8.57,"$4,501.71",
2021-07-27 00:00,$522.76,8.54,"$4,461.93",
2021-07-26 23:00,$522.70,8.54,"$4,461.44",
2021-07-26 22:00,$523.23,8.54,"$4,465.97",
2021-07-26 21:00,$517.93,8.54,"$4,420.74",
2021-07-26 20:00,$529.86,8.54,"$4,522.53",
2021-07-26 19:00,$537.84,8.54,"$4,590.68",
2021-07-26 18:00,$535.96,8.54,"$4,574.57",
2021-07-26 17:00,$537.24,8.54,"$4,585.51",
2021-07-26 16:00,$536.22,8.50,"$4,555.72",
2021-07-26 15:00,$529.85,8.50,"$4,501.65",
2021-07-26 14:00,$534.66,8.50,"$4,542.49",
2021-07-26 13:00,$533.39,8.50,"$4,531.67",
2021-07-26 12:00,$536.60,8.50,"$4,558.95",
2021-07-26 11:00,$539.04,8.50,"$4,579.72",
2021-07-26 10:00,$543.03,8.50,"$4,613.60",
2021-07-26 09:00,$542.54,8.50,"$4,609.41",
2021-07-26 08:00,$534.28,8.50,"$4,539.23",
2021-07-26 07:00,$521.19,8.46,"$4,407.62",
2021-07-26 06:00,$512.89,8.46,"$4,337.44",
2021-07-26 05:00,$496.73,8.46,"$4,200.79",
2021-07-26 04:00,$491.06,8.46,"$4,152.85",
2021-07-26 03:00,$489.52,8.46,"$4,139.77",
2021-07-26 02:00,$495.74,8.46,"$4,192.37",
2021-07-26 01:00,$519.05,8.46,"$4,389.49",
2021-07-26 00:00,$526.62,8.46,"$4,453.54",
2021-07-25 23:00,$549.80,8.42,"$4,628.12",
2021-07-25 22:00,$551.01,8.42,"$4,638.34",
2021-07-25 21:00,$565.17,8.42,"$4,757.47",
2021-07-25 20:00,$569.33,8.42,"$4,792.50",
2021-07-25 19:00,$570.08,8.42,"$4,798.80",
2021-07-25 18:00,$574.20,8.42,"$4,833.50",
2021-07-25 17:00,$572.84,8.42,"$4,822.10",
2021-07-25 16:00,$573.53,8.42,"$4,827.86",
2021-07-25 15:00,$570.42,8.38,"$4,779.61",
2021-07-25 14:00,$568.50,8.38,"$4,763.53",
2021-07-25 13:00,$568.16,8.38,"$4,760.68",
2021-07-25 12:00,$564.16,8.38,"$4,727.19",
2021-07-25 11:00,$565.25,8.38,"$4,736.29",
2021-07-25 10:00,$566.31,8.38,"$4,745.17",
2021-07-25 09:00,$570.01,8.38,"$4,776.20",
2021-07-25 08:00,$576.23,8.38,"$4,828.31",
2021-07-25 07:00,$576.42,8.38,"$4,829.92",
2021-07-25 06:00,$577.52,8.34,"$4,816.87",
2021-07-25 05:00,$576.64,8.34,"$4,809.48",
2021-07-25 04:00,$577.21,8.34,"$4,814.25",
2021-07-25 03:00,$576.15,8.34,"$4,805.43",
2021-07-25 02:00,$569.74,8.34,"$4,751.99",
2021-07-25 01:00,$568.55,8.34,"$4,742.05",
2021-07-25 00:00,$566.81,8.34,"$4,727.51",
2021-07-24 23:00,$577.21,8.34,"$4,814.23",
2021-07-24 22:00,$576.63,8.30,"$4,787.26",
2021-07-24 21:00,$575.11,8.30,"$4,774.63",
2021-07-24 20:00,$581.09,8.30,"$4,824.29",
2021-07-24 19:00,$582.70,8.30,"$4,837.64",
2021-07-24 18:00,$584.13,8.30,"$4,849.52",
2021-07-24 17:00,$574.14,8.30,"$4,766.65",
2021-07-24 16:00,$563.70,8.30,"$4,679.90",
2021-07-24 15:00,$543.50,8.30,"$4,512.25",
2021-07-24 14:00,$530.72,8.26,"$4,385.75",
2021-07-24 13:00,$557.44,8.26,"$4,606.61",
2021-07-24 12:00,$576.75,8.26,"$4,766.13",
2021-07-24 11:00,$584.64,8.26,"$4,831.34",
2021-07-24 10:00,$606.74,8.26,"$5,013.97",
2021-07-24 09:00,$612.94,8.26,"$5,065.19",
2021-07-24 08:00,$607.97,8.26,"$5,024.11",
2021-07-24 07:00,$601.38,8.26,"$4,969.68",
2021-07-24 06:00,$616.65,8.23,"$5,072.40",
2021-07-24 05:00,$634.75,8.23,"$5,221.35",
2021-07-24 04:00,$633.04,8.23,"$5,207.29",
2021-07-24 03:00,$634.59,8.23,"$5,220.02",
2021-07-24 02:00,$634.94,8.23,"$5,222.91",
2021-07-24 01:00,$624.67,8.23,"$5,138.41",
2021-07-24 00:00,$634.45,8.23,"$5,218.85",
2021-07-23 23:00,$638.96,8.23,"$5,255.97",
2021-07-23 22:00,$643.72,8.23,"$5,295.06",
2021-07-23 21:00,$639.99,8.19,"$5,240.18",
2021-07-23 20:00,$637.95,8.19,"$5,223.55",
2021-07-23 19:00,$633.03,8.19,"$5,183.25",
2021-07-23 18:00,$624.69,8.19,"$5,114.96",
2021-07-23 17:00,$624.41,8.19,"$5,112.63",
2021-07-23 16:00,$631.92,8.19,"$5,174.17",
2021-07-23 15:00,$626.14,8.19,"$5,126.79",
2021-07-23 14:00,$622.04,8.19,"$5,093.27",
2021-07-23 13:00,$617.82,8.15,"$5,035.44",
2021-07-23 12:00,$621.94,8.15,"$5,069.03",
2021-07-23 11:00,$630.06,8.15,"$5,135.18",
2021-07-23 10:00,$626.40,8.15,"$5,105.30",
2021-07-23 09:00,$633.95,8.15,"$5,166.92",
2021-07-23 08:00,$637.34,8.15,"$5,194.51",
2021-07-23 07:00,$637.50,8.15,"$5,195.79",
2021-07-23 06:00,$640.05,8.15,"$5,216.56",
2021-07-23 05:00,$639.22,8.11,"$5,185.83",
2021-07-23 04:00,$636.05,8.11,"$5,160.14",
2021-07-23 03:00,$627.11,8.11,"$5,087.61",
2021-07-23 02:00,$623.74,8.11,"$5,060.24",
2021-07-23 01:00,$627.03,8.11,"$5,086.97",
2021-07-23 00:00,$626.68,8.11,"$5,084.15",
2021-07-22 23:00,$627.31,8.11,"$5,089.25",
2021-07-22 22:00,$627.61,8.11,"$5,091.65",
2021-07-22 21:00,$623.90,8.08,"$5,038.21",
2021-07-22 20:00,$627.76,8.08,"$5,069.41",
2021-07-22 19:00,$629.96,8.08,"$5,087.19",
2021-07-22 18:00,$632.51,8.08,"$5,107.81",
2021-07-22 17:00,$624.18,8.08,"$5,040.50",
2021-07-22 16:00,$619.07,8.08,"$4,999.27",
2021-07-22 15:00,$616.21,8.08,"$4,976.12",
2021-07-22 14:00,$611.31,8.08,"$4,936.57",
2021-07-22 13:00,$617.35,8.04,"$4,962.36",
2021-07-22 12:00,$615.15,8.04,"$4,944.72",
2021-07-22 11:00,$620.52,8.04,"$4,987.88",
2021-07-22 10:00,$627.35,8.04,"$5,042.77",
2021-07-22 09:00,$629.51,8.04,"$5,060.13",
2021-07-22 08:00,$631.51,8.04,"$5,076.25",
2021-07-22 07:00,$627.19,8.04,"$5,041.47",
2021-07-22 06:00,$623.01,8.04,"$5,007.90",
2021-07-22 05:00,$627.63,8.04,"$5,045.05",
2021-07-22 04:00,$626.60,8.00,"$5,013.62",
2021-07-22 03:00,$618.47,8.00,"$4,948.62",
2021-07-22 02:00,$620.88,8.00,"$4,967.90",
2021-07-22 01:00,$597.76,8.00,"$4,782.91",
2021-07-22 00:00,$572.44,8.00,"$4,580.29",
2021-07-21 23:00,$569.60,8.00,"$4,557.55",
2021-07-21 22:00,$566.08,8.00,"$4,529.40",
2021-07-21 21:00,$566.97,8.00,"$4,536.53",
2021-07-21 20:00,$576.58,7.96,"$4,592.18",
2021-07-21 19:00,$581.02,7.96,"$4,627.55",
2021-07-21 18:00,$567.07,7.96,"$4,516.48",
2021-07-21 17:00,$564.20,7.96,"$4,493.61",
2021-07-21 16:00,$570.82,7.96,"$4,546.34",
2021-07-21 15:00,$566.29,7.96,"$4,510.23",
2021-07-21 14:00,$576.98,7.96,"$4,595.41",
2021-07-21 13:00,$584.36,7.96,"$4,654.14",
2021-07-21 12:00,$576.84,7.93,"$4,573.14",
2021-07-21 11:00,$576.77,7.93,"$4,572.52",
2021-07-21 10:00,$573.43,7.93,"$4,546.11",
2021-07-21 09:00,$571.18,7.93,"$4,528.20",
2021-07-21 08:00,$583.39,7.93,"$4,625.00",
2021-07-21 07:00,$586.91,7.93,"$4,652.97",
2021-07-21 06:00,$596.84,7.93,"$4,731.64",
2021-07-21 05:00,$579.42,7.93,"$4,593.56",
2021-07-21 04:00,$587.04,7.93,"$4,653.94",
2021-07-21 03:00,$572.86,7.89,"$4,520.67",
2021-07-21 02:00,$565.99,7.89,"$4,466.48",
2021-07-21 01:00,$562.36,7.89,"$4,437.82",
2021-07-21 00:00,$544.46,7.89,"$4,296.56",
2021-07-20 23:00,$552.50,7.89,"$4,360.05",
2021-07-20 22:00,$553.71,7.89,"$4,369.60",
2021-07-20 21:00,$550.18,7.89,"$4,341.72",
2021-07-20 20:00,$543.57,7.89,"$4,289.54",
2021-07-20 19:00,$534.00,7.86,"$4,194.65",
2021-07-20 18:00,$527.87,7.86,"$4,146.46",
2021-07-20 17:00,$523.51,7.86,"$4,112.23",
2021-07-20 16:00,$519.58,7.86,"$4,081.34",
2021-07-20 15:00,$511.07,7.86,"$4,014.49",
2021-07-20 14:00,$502.12,7.86,"$3,944.16",
2021-07-20 13:00,$498.81,7.86,"$3,918.20",
2021-07-20 12:00,$501.96,7.86,"$3,942.95",
2021-07-20 11:00,$495.02,7.82,"$3,870.46",
2021-07-20 10:00,$480.47,7.82,"$3,756.71",
2021-07-20 09:00,$479.89,7.82,"$3,752.11",
2021-07-20 08:00,$481.61,7.82,"$3,765.59",
2021-07-20 07:00,$472.14,7.82,"$3,691.54",
2021-07-20 06:00,$462.25,7.82,"$3,614.21",
2021-07-20 05:00,$458.20,7.82,"$3,582.59",
2021-07-20 04:00,$451.40,7.82,"$3,529.39",
2021-07-20 03:00,$442.27,7.78,"$3,441.96",
2021-07-20 02:00,$497.20,7.78,"$3,869.43",
2021-07-20 01:00,$522.04,7.78,"$4,062.72",
2021-07-20 00:00,$539.33,7.78,"$4,197.31",
2021-07-19 23:00,$526.35,7.78,"$4,096.32",
2021-07-19 22:00,$511.11,7.78,"$3,977.73",
2021-07-19 21:00,$510.27,7.78,"$3,971.16",
2021-07-19 20:00,$533.17,7.78,"$4,149.36",
2021-07-19 19:00,$542.79,7.78,"$4,224.25",
2021-07-19 18:00,$570.46,7.75,"$4,419.03",
2021-07-19 17:00,$577.26,7.75,"$4,471.75",
2021-07-19 16:00,$571.00,7.75,"$4,423.27",
2021-07-19 15:00,$568.21,7.75,"$4,401.59",
2021-07-19 14:00,$572.88,7.75,"$4,437.83",
2021-07-19 13:00,$563.65,7.75,"$4,366.30",
2021-07-19 12:00,$604.00,7.75,"$4,678.89",
2021-07-19 11:00,$623.75,7.75,"$4,831.84",
2021-07-19 10:00,$620.47,7.71,"$4,784.34",
2021-07-19 09:00,$615.41,7.71,"$4,745.35",
2021-07-19 08:00,$610.64,7.71,"$4,708.50",
2021-07-19 07:00,$609.72,7.71,"$4,701.43",
2021-07-19 06:00,$596.98,7.71,"$4,603.23",
2021-07-19 05:00,$598.32,7.71,"$4,613.50",
2021-07-19 04:00,$593.58,7.71,"$4,576.95",
2021-07-19 03:00,$588.31,7.71,"$4,536.38",
2021-07-19 02:00,$576.48,7.68,"$4,424.61",
2021-07-19 01:00,$575.82,7.68,"$4,419.56",
2021-07-19 00:00,$573.95,7.68,"$4,405.19",
2021-07-18 23:00,$571.20,7.68,"$4,384.10",
2021-07-18 22:00,$568.69,7.68,"$4,364.78",
2021-07-18 21:00,$565.78,7.68,"$4,342.46",
2021-07-18 20:00,$562.24,7.68,"$4,315.30",
2021-07-18 19:00,$568.27,7.68,"$4,361.59",
2021-07-18 18:00,$570.99,7.64,"$4,362.22",
2021-07-18 17:00,$565.90,7.64,"$4,323.33",
2021-07-18 16:00,$567.61,7.64,"$4,336.44",
2021-07-18 15:00,$572.71,7.64,"$4,375.39",
2021-07-18 14:00,$569.70,7.64,"$4,352.41",
2021-07-18 13:00,$564.68,7.64,"$4,313.99",
2021-07-18 12:00,$566.11,7.64,"$4,324.99",
2021-07-18 11:00,$568.70,7.64,"$4,344.73",
2021-07-18 10:00,$568.08,7.60,"$4,319.99",
2021-07-18 09:00,$561.36,7.60,"$4,268.87",
2021-07-18 08:00,$556.31,7.60,"$4,230.51",
2021-07-18 07:00,$550.74,7.60,"$4,188.09",
2021-07-18 06:00,$553.66,7.60,"$4,210.35",
2021-07-18 05:00,$559.45,7.60,"$4,254.37",
2021-07-18 04:00,$556.79,7.60,"$4,234.14",
2021-07-18 03:00,$558.41,7.60,"$4,246.43",
2021-07-18 02:00,$564.76,7.60,"$4,294.70",
2021-07-18 01:00,$565.29,7.57,"$4,278.91",
2021-07-18 00:00,$568.61,7.57,"$4,304.08",
2021-07-17 23:00,$560.79,7.57,"$4,244.85",
2021-07-17 22:00,$560.85,7.57,"$4,245.35",
2021-07-17 21:00,$562.41,7.57,"$4,257.13",
2021-07-17 20:00,$558.25,7.57,"$4,225.65",
2021-07-17 19:00,$568.12,7.57,"$4,300.33",
2021-07-17 18:00,$564.00,7.57,"$4,269.13",
2021-07-17 17:00,$548.55,7.53,"$4,133.16",
2021-07-17 16:00,$543.24,7.53,"$4,093.10",
2021-07-17 15:00,$536.06,7.53,"$4,039.01",
2021-07-17 14:00,$536.05,7.53,"$4,038.98",
2021-07-17 13:00,$525.78,7.53,"$3,961.60",
2021-07-17 12:00,$523.90,7.53,"$3,947.39",
2021-07-17 11:00,$515.54,7.53,"$3,884.42",
2021-07-17 10:00,$518.68,7.53,"$3,908.10",
2021-07-17 09:00,$546.48,7.50,"$4,098.60",
2021-07-17 08:00,$544.03,7.50,"$4,080.20",
2021-07-17 07:00,$544.06,7.50,"$4,080.42",
2021-07-17 06:00,$538.83,7.50,"$4,041.19",
2021-07-17 05:00,$539.20,7.50,"$4,043.93",
2021-07-17 04:00,$533.54,7.50,"$4,001.55",
2021-07-17 03:00,$527.05,7.50,"$3,952.87",
2021-07-17 02:00,$515.15,7.50,"$3,863.58",
2021-07-17 01:00,$521.16,7.50,"$3,908.68",
2021-07-17 00:00,$496.88,7.47,"$3,709.43",
2021-07-16 23:00,$485.75,7.47,"$3,626.37",
2021-07-16 22:00,$488.11,7.47,"$3,644.00",
2021-07-16 21:00,$494.52,7.47,"$3,691.85",
2021-07-16 20:00,$484.02,7.47,"$3,613.40",
2021-07-16 19:00,$479.06,7.47,"$3,576.38",
2021-07-16 18:00,$476.13,7.47,"$3,554.55",
2021-07-16 17:00,$480.08,7.47,"$3,583.98",
2021-07-16 16:00,$496.27,7.43,"$3,687.84",
2021-07-16 15:00,$490.64,7.43,"$3,646.01",
2021-07-16 14:00,$481.71,7.43,"$3,579.68",
2021-07-16 13:00,$485.99,7.43,"$3,611.42",
2021-07-16 12:00,$489.33,7.43,"$3,636.27",
2021-07-16 11:00,$485.68,7.43,"$3,609.12",
2021-07-16 10:00,$485.81,7.43,"$3,610.08",
2021-07-16 09:00,$484.12,7.43,"$3,597.53",
2021-07-16 08:00,$483.68,7.40,"$3,577.78",
2021-07-16 07:00,$482.29,7.40,"$3,567.49",
2021-07-16 06:00,$483.69,7.40,"$3,577.80",
2021-07-16 05:00,$486.99,7.40,"$3,602.25",
2021-07-16 04:00,$484.99,7.40,"$3,587.42",
2021-07-16 03:00,$488.84,7.40,"$3,615.91",
2021-07-16 02:00,$490.64,7.40,"$3,629.22",
2021-07-16 01:00,$489.53,7.40,"$3,621.02",
2021-07-16 00:00,$487.72,7.40,"$3,607.63",
2021-07-15 23:00,$484.93,7.36,"$3,570.56",
2021-07-15 22:00,$480.87,7.36,"$3,540.65",
2021-07-15 21:00,$478.62,7.36,"$3,524.04",
2021-07-15 20:00,$482.68,7.36,"$3,553.96",
2021-07-15 19:00,$475.33,7.36,"$3,499.86",
2021-07-15 18:00,$470.26,7.36,"$3,462.49",
2021-07-15 17:00,$464.54,7.36,"$3,420.43",
2021-07-15 16:00,$470.58,7.36,"$3,464.84",
2021-07-15 15:00,$477.03,7.33,"$3,496.17",
2021-07-15 14:00,$466.38,7.33,"$3,418.17",
2021-07-15 13:00,$463.54,7.33,"$3,397.30",
2021-07-15 12:00,$468.06,7.33,"$3,430.48",
2021-07-15 11:00,$482.34,7.33,"$3,535.11",
2021-07-15 10:00,$491.79,7.33,"$3,604.37",
2021-07-15 09:00,$497.08,7.33,"$3,643.15",
2021-07-15 08:00,$494.22,7.33,"$3,622.17",
2021-07-15 07:00,$492.31,7.30,"$3,591.61",
2021-07-15 06:00,$491.01,7.30,"$3,582.13",
2021-07-15 05:00,$488.43,7.30,"$3,563.30",
2021-07-15 04:00,$483.76,7.30,"$3,529.22",
2021-07-15 03:00,$477.25,7.30,"$3,481.75",
2021-07-15 02:00,$479.10,7.30,"$3,495.23",
2021-07-15 01:00,$485.42,7.30,"$3,541.35",
2021-07-15 00:00,$481.81,7.30,"$3,515.02",
2021-07-14 23:00,$486.51,7.30,"$3,549.28",
2021-07-14 22:00,$485.91,7.26,"$3,528.61",
2021-07-14 21:00,$484.58,7.26,"$3,519.00",
2021-07-14 20:00,$483.55,7.26,"$3,511.47",
2021-07-14 19:00,$494.09,7.26,"$3,588.04",
2021-07-14 18:00,$494.70,7.26,"$3,592.44",
2021-07-14 17:00,$495.45,7.26,"$3,597.90",
2021-07-14 16:00,$494.72,7.26,"$3,592.58",
2021-07-14 15:00,$490.38,7.26,"$3,561.06",
2021-07-14 14:00,$494.96,7.23,"$3,577.87",
2021-07-14 13:00,$500.69,7.23,"$3,619.23",
2021-07-14 12:00,$484.66,7.23,"$3,503.39",
2021-07-14 11:00,$478.48,7.23,"$3,458.69",
2021-07-14 10:00,$480.98,7.23,"$3,476.77",
2021-07-14 09:00,$480.99,7.23,"$3,476.83",
2021-07-14 08:00,$477.79,7.23,"$3,453.69",
2021-07-14 07:00,$475.27,7.23,"$3,435.51",
2021-07-14 06:00,$464.40,7.20,"$3,341.49",
2021-07-14 05:00,$454.97,7.20,"$3,273.68",
2021-07-14 04:00,$463.42,7.20,"$3,334.47",
2021-07-14 03:00,$466.42,7.20,"$3,356.01",
2021-07-14 02:00,$459.56,7.20,"$3,306.65",
2021-07-14 01:00,$447.13,7.20,"$3,217.25",
2021-07-14 00:00,$452.00,7.20,"$3,252.25",
2021-07-13 23:00,$459.64,7.20,"$3,307.22",
2021-07-13 22:00,$466.79,7.16,"$3,343.23",
2021-07-13 21:00,$461.94,7.16,"$3,308.46",
2021-07-13 20:00,$471.17,7.16,"$3,374.60",
2021-07-13 19:00,$468.54,7.16,"$3,355.78",
2021-07-13 18:00,$457.92,7.16,"$3,279.70",
2021-07-13 17:00,$457.29,7.16,"$3,275.18",
2021-07-13 16:00,$450.61,7.16,"$3,227.36",
2021-07-13 15:00,$446.88,7.16,"$3,200.63",
2021-07-13 14:00,$457.20,7.16,"$3,274.54",
2021-07-13 13:00,$452.49,7.13,"$3,225.92",
2021-07-13 12:00,$447.40,7.13,"$3,189.57",
2021-07-13 11:00,$447.59,7.13,"$3,190.96",
2021-07-13 10:00,$448.50,7.13,"$3,197.46",
2021-07-13 09:00,$448.88,7.13,"$3,200.13",
2021-07-13 08:00,$434.15,7.13,"$3,095.17",
2021-07-13 07:00,$429.52,7.13,"$3,062.14",
2021-07-13 06:00,$430.36,7.13,"$3,068.13",
2021-07-13 05:00,$425.38,7.10,"$3,018.65",
2021-07-13 04:00,$430.61,7.10,"$3,055.74",
2021-07-13 03:00,$428.36,7.10,"$3,039.83",
2021-07-13 02:00,$423.10,7.10,"$3,002.46",
2021-07-13 01:00,$423.06,7.10,"$3,002.21",
2021-07-13 00:00,$420.91,7.10,"$2,986.91",
2021-07-12 23:00,$416.91,7.10,"$2,958.54",
2021-07-12 22:00,$417.76,7.10,"$2,964.59",
2021-07-12 21:00,$417.97,7.10,"$2,966.09",
2021-07-12 20:00,$417.36,7.06,"$2,948.03",
2021-07-12 19:00,$415.25,7.06,"$2,933.14",
2021-07-12 18:00,$417.95,7.06,"$2,952.21",
2021-07-12 17:00,$421.64,7.06,"$2,978.29",
2021-07-12 16:00,$418.18,7.06,"$2,953.82",
2021-07-12 15:00,$423.14,7.06,"$2,988.86",
2021-07-12 14:00,$428.27,7.06,"$3,025.11",
2021-07-12 13:00,$425.37,7.06,"$3,004.65",
2021-07-12 12:00,$421.36,7.03,"$2,962.58",
2021-07-12 11:00,$416.82,7.03,"$2,930.65",
2021-07-12 10:00,$417.43,7.03,"$2,934.96",
2021-07-12 09:00,$420.94,7.03,"$2,959.60",
2021-07-12 08:00,$422.83,7.03,"$2,972.87",
2021-07-12 07:00,$424.59,7.03,"$2,985.26",
2021-07-12 06:00,$423.00,7.03,"$2,974.10",
2021-07-12 05:00,$423.07,7.03,"$2,974.59",
2021-07-12 04:00,$424.04,7.00,"$2,967.67",
2021-07-12 03:00,$422.84,7.00,"$2,959.24",
2021-07-12 02:00,$422.18,7.00,"$2,954.68",
2021-07-12 01:00,$425.53,7.00,"$2,978.12",
2021-07-12 00:00,$418.40,7.00,"$2,928.18",
2021-07-11 23:00,$417.79,7.00,"$2,923.90",
2021-07-11 22:00,$421.19,7.00,"$2,947.71",
2021-07-11 21:00,$419.96,7.00,"$2,939.14",
2021-07-11 20:00,$418.09,6.97,"$2,912.49",
2021-07-11 19:00,$414.35,6.97,"$2,886.48",
2021-07-11 18:00,$411.68,6.97,"$2,867.86",
2021-07-11 17:00,$411.60,6.97,"$2,867.31",
2021-07-11 16:00,$410.19,6.97,"$2,857.45",
2021-07-11 15:00,$413.19,6.97,"$2,878.36",
2021-07-11 14:00,$416.85,6.97,"$2,903.84",
2021-07-11 13:00,$421.38,6.97,"$2,935.43",
2021-07-11 12:00,$422.14,6.93,"$2,927.12",
2021-07-11 11:00,$423.45,6.93,"$2,936.21",
2021-07-11 10:00,$420.51,6.93,"$2,915.83",
2021-07-11 09:00,$420.70,6.93,"$2,917.12",
2021-07-11 08:00,$417.71,6.93,"$2,896.41",
2021-07-11 07:00,$415.73,6.93,"$2,882.66",
2021-07-11 06:00,$416.43,6.93,"$2,887.55",
2021-07-11 05:00,$422.03,6.93,"$2,926.34",
2021-07-11 04:00,$426.53,6.93,"$2,957.59",
2021-07-11 03:00,$422.68,6.90,"$2,917.34",
2021-07-11 02:00,$423.21,6.90,"$2,921.00",
2021-07-11 01:00,$420.61,6.90,"$2,903.02",
2021-07-11 00:00,$415.24,6.90,"$2,866.00",
2021-07-10 23:00,$411.93,6.90,"$2,843.11",
2021-07-10 22:00,$410.56,6.90,"$2,833.68",
2021-07-10 21:00,$397.39,6.90,"$2,742.75",
2021-07-10 20:00,$396.39,6.90,"$2,735.89",
2021-07-10 19:00,$407.50,6.87,"$2,799.49",
2021-07-10 18:00,$404.39,6.87,"$2,778.13",
2021-07-10 17:00,$404.54,6.87,"$2,779.17",
2021-07-10 16:00,$405.38,6.87,"$2,784.90",
2021-07-10 15:00,$402.06,6.87,"$2,762.12",
2021-07-10 14:00,$396.99,6.87,"$2,727.31",
2021-07-10 13:00,$399.72,6.87,"$2,746.06",
2021-07-10 12:00,$404.33,6.87,"$2,777.72",
2021-07-10 11:00,$402.56,6.84,"$2,752.67",
2021-07-10 10:00,$400.86,6.84,"$2,741.07",
2021-07-10 09:00,$402.79,6.84,"$2,754.27",
2021-07-10 08:00,$405.70,6.84,"$2,774.14",
2021-07-10 07:00,$406.82,6.84,"$2,781.82",
2021-07-10 06:00,$406.63,6.84,"$2,780.49",
2021-07-10 05:00,$402.87,6.84,"$2,754.79",
2021-07-10 04:00,$398.19,6.84,"$2,722.75",
2021-07-10 03:00,$397.65,6.81,"$2,706.44",
2021-07-10 02:00,$396.15,6.81,"$2,696.22",
2021-07-10 01:00,$398.03,6.81,"$2,709.01",
2021-07-10 00:00,$398.04,6.81,"$2,709.06",
2021-07-09 23:00,$396.98,6.81,"$2,701.85",
2021-07-09 22:00,$392.33,6.81,"$2,670.20",
2021-07-09 21:00,$397.12,6.81,"$2,702.78",
2021-07-09 20:00,$395.30,6.81,"$2,690.39",
2021-07-09 19:00,$398.26,6.77,"$2,697.93",
2021-07-09 18:00,$398.39,6.77,"$2,698.80",
2021-07-09 17:00,$399.24,6.77,"$2,704.56",
2021-07-09 16:00,$401.29,6.77,"$2,718.45",
2021-07-09 15:00,$399.18,6.77,"$2,704.11",
2021-07-09 14:00,$396.72,6.77,"$2,687.47",
2021-07-09 13:00,$384.01,6.77,"$2,601.38",
2021-07-09 12:00,$381.51,6.77,"$2,584.43",
2021-07-09 11:00,$385.25,6.77,"$2,609.79",
2021-07-09 10:00,$383.53,6.74,"$2,585.88",
2021-07-09 09:00,$380.44,6.74,"$2,565.07",
2021-07-09 08:00,$378.00,6.74,"$2,548.63",
2021-07-09 07:00,$385.93,6.74,"$2,602.11",
2021-07-09 06:00,$381.14,6.74,"$2,569.78",
2021-07-09 05:00,$379.54,6.74,"$2,559.03",
2021-07-09 04:00,$378.57,6.74,"$2,552.47",
2021-07-09 03:00,$374.71,6.74,"$2,526.43",
2021-07-09 02:00,$372.75,6.71,"$2,501.37",
2021-07-09 01:00,$366.57,6.71,"$2,459.93",
2021-07-09 00:00,$365.16,6.71,"$2,450.43",
2021-07-08 23:00,$367.48,6.71,"$2,466.03",
2021-07-08 22:00,$365.17,6.71,"$2,450.50",
2021-07-08 21:00,$374.64,6.71,"$2,514.10",
2021-07-08 20:00,$377.50,6.71,"$2,533.29",
2021-07-08 19:00,$379.38,6.71,"$2,545.86",
2021-07-08 18:00,$378.49,6.68,"$2,527.87",
2021-07-08 17:00,$378.18,6.68,"$2,525.78",
2021-07-08 16:00,$373.25,6.68,"$2,492.89",
2021-07-08 15:00,$401.30,6.68,"$2,680.20",
2021-07-08 14:00,$397.15,6.68,"$2,652.48",
2021-07-08 13:00,$399.24,6.68,"$2,666.44",
2021-07-08 12:00,$385.90,6.68,"$2,577.37",
2021-07-08 11:00,$391.96,6.68,"$2,617.83",
2021-07-08 10:00,$410.37,6.65,"$2,727.88",
2021-07-08 09:00,$413.03,6.65,"$2,745.55",
2021-07-08 08:00,$412.41,6.65,"$2,741.40",
2021-07-08 07:00,$422.83,6.65,"$2,810.68",
2021-07-08 06:00,$430.13,6.65,"$2,859.22",
2021-07-08 05:00,$429.84,6.65,"$2,857.30",
2021-07-08 04:00,$422.74,6.65,"$2,810.08",
2021-07-08 03:00,$421.79,6.65,"$2,803.75",
2021-07-08 02:00,$422.29,6.62,"$2,793.87",
2021-07-08 01:00,$416.27,6.62,"$2,754.03",
2021-07-08 00:00,$399.60,6.62,"$2,643.77",
2021-07-07 23:00,$395.92,6.62,"$2,619.38",
2021-07-07 22:00,$391.03,6.62,"$2,587.03",
2021-07-07 21:00,$386.36,6.62,"$2,556.13",
2021-07-07 20:00,$378.87,6.62,"$2,506.63",
2021-07-07 19:00,$378.67,6.62,"$2,505.26",
2021-07-07 18:00,$379.51,6.62,"$2,510.81",
2021-07-07 17:00,$377.72,6.58,"$2,487.12",
2021-07-07 16:00,$380.41,6.58,"$2,504.85",
2021-07-07 15:00,$377.94,6.58,"$2,488.61",
2021-07-07 14:00,$378.36,6.58,"$2,491.35",
2021-07-07 13:00,$376.46,6.58,"$2,478.85",
2021-07-07 12:00,$371.45,6.58,"$2,445.83",
2021-07-07 11:00,$370.90,6.58,"$2,442.22",
2021-07-07 10:00,$370.33,6.58,"$2,438.45",
2021-07-07 09:00,$368.71,6.55,"$2,416.23",
2021-07-07 08:00,$377.13,6.55,"$2,471.43",
2021-07-07 07:00,$370.12,6.55,"$2,425.49",
2021-07-07 06:00,$363.89,6.55,"$2,384.65",
2021-07-07 05:00,$364.78,6.55,"$2,390.46",
2021-07-07 04:00,$392.73,6.55,"$2,573.64",
2021-07-07 03:00,$386.40,6.55,"$2,532.18",
2021-07-07 02:00,$342.05,6.55,"$2,241.50",
